vocals; drums; bass; other
0,65830402309075;12,229624204337597;3,699203720316291;0,30899952980689704;
0,1454553712392226;4,501624032855034;1,7489389283582568;1,154323690570891;
0,049484529881738126;0,32425334211438894;0,17182047304231673;0,21169162937439978;
0,05805411274195649;0,18866857863031328;0,07278658449649811;0,16359987785108387;
0,06345229485305026;0,15405192971229553;0,0631969960522838;0,14193751849234104;
0,07769510557409376;0,14626083429902792;0,06544010830111802;0,19114102178718895;
0,10189094609813765;0,17702534387353808;0,06792947533540428;0,22045639343559742;
0,08301717753056437;1,952615100890398;1,3736776309087873;1,4374946476891637;
0,07288387860171497;0,2917174424510449;0,13690556806977838;0,18428507610224187;
0,06533777923323214;0,18529430963099003;0,0731016043573618;0,20912312902510166;
0,02867628245439846;0,1659408735577017;0,04571513636619784;0,11988206097157672;
0,039909136830829084;0,14377849583979696;0,043259035010123625;0,136384682264179;
0,626689346972853;26,10352635383606;4,128052853047848;0,7261179271154106;
0,11219282896490768;1,4692839467898011;0,7291936781257391;1,0859598405659199;
0,15555623394902796;0,2856097125913948;0,1529180444777012;0,33910019556060433;
0,17052231123670936;0,1948121062014252;0,1309111394220963;0,330345646943897;
0,08282798808068037;0,14756688324268907;0,07098017522366717;0,17367543478030711;
0,7683567819185555;1,1540394043549895;0,7214047363959253;2,4614238645881414;
1,8082254100590944;6,753293797373772;14,716524630784988;10,205976665019989;
0,05201334352022968;0,9216359467245638;0,8859473746269941;0,5888231680728495;
0,038994825445115566;0,20200516155455261;0,09234087337972596;0,1664406736381352;
0,06652287265751511;0,13280208804644644;0,0742019692552276;0,13055432646069676;
0,06043909888830967;0,26312062982469797;0,0765696750022471;0,21511121303774416;
0,5554222734645009;10,892677120864391;3,8099996745586395;0,1742451568134129;
1,0154006304219365;22,805215790867805;13,144359923899174;1,6619476955384016;
0,32138414098881185;0,8009439334273338;0,6965376669541001;1,0707256151363254;
0,1971029705600813;0,24812776246108115;0,14598533743992448;0,3779453400056809;
0,13958809722680598;0,15309736772906035;0,09555795259075239;0,2652285329531878;
0,18506335618440062;0,24435287923552096;0,10436229058541358;0,3781939158216119;
0,3761949192266911;15,582192689180374;3,863825462758541;0,39009860483929515;
0,12658094055950642;2,695511095225811;1,095489482395351;1,6646349104121327;
0,15901829465292394;0,5535720847547054;0,3205057873856276;0,6900898297317326;
0,0747119847801514;0,27929339557886124;0,09144148498307914;0,2988320484291762;
0,046000710426596925;0,31004275660961866;0,08826493285596371;0,25749599444679916;
0,05374352986109443;0,13506916002370417;0,04820543108507991;0,14843748067505658;
0,41776447324082255;27,127163484692574;1,3049643021076918;0,4323814355302602;
0,06214109453139827;1,9150387961417437;0,6604441441595554;1,2860362185165286;
0,06950823444640264;0,5038668168708682;0,25871631805785;0,3846217005047947;
0,08003638504305854;0,2554922248236835;0,12477155542001128;0,18901238217949867;
0,06007461706758477;0,15512097161263227;0,05376297849579714;0,1496243930887431;
0,06697257049381733;0,12265467375982553;0,05783351298305206;0,1355082495138049;
5,113858263939619;9,738371707499027;10,573296807706356;9,021815843880177;
0,11474874190753326;6,549763958901167;4,597991239279509;3,273820038884878;
0,076447227911558;0,19463399075902998;0,11395599722163752;0,1909720158437267;
0,03365248267073184;0,13149961887393147;0,07197394734248519;0,09424280870007351;
0,019209919628337957;0,11553181684575975;0,044692817027680576;0,06459446740336716;
0,0343850115314126;0,09030732326209545;0,04536000415100716;0,0904310290934518;
1,3244972797110677;25,354377925395966;7,356105837970972;5,64351724460721;
0,0731826585251838;0,8000642410479486;0,5488364258781075;0,7410903926938772;
0,07975846529006958;0,17241999739781022;0,09708760626381263;0,1960094232345;
0,035278990253573284;0,1607328449608758;0,0681352976243943;0,1199532562168315;
0,029112956326571293;0,13191974721848965;0,057961686252383515;0,11755146988434717;
0,07273397204698995;0,12071974924765527;0,08489702304359525;0,18743214604910463;
0,2714513393584639;23,03367666900158;7,625211495906115;1,4546554302796721;
0,0355794581992086;0,5463463603518903;0,371530739357695;0,6040192674845457;
0,021784564523841254;0,1353004336124286;0,06800845585530624;0,08463750418741256;
0,038857415347592905;0,15327853907365352;0,06751140608685091;0,08463750418741256;
0,028201839086250402;0,12074639380443841;0,05085403972771019;0,10692111391108483;
0,05915256042499095;0,11141147115267813;0,07425192598020658;0,14826834376435727;
0,1987720897886902;20,15429548919201;2,8415999840945005;1,352739753201604;
0,10254701919620857;1,865413854829967;1,178660080768168;1,2239954667165875;
0,06821558781666681;0,1698011765256524;0,07428542448906228;0,17688806110527366;
0,051298364269314334;0,11702222400344908;0,055493426771136;0,1000130723696202;
0,05260491889202967;0,1299932919209823;0,06483109609689564;0,12614610022865236;
0,6453246460296214;0,6108242669142783;0,1794896525098011;0,44003798393532634;
2,510311547666788;13,849732466042042;9,140596725046635;5,835177376866341;
0,042756473703775555;0,44346117647364736;0,20745307847391814;0,24035970272962004;
0,09203932859236374;0,15656452160328627;0,0831432844279334;0,21448401093948632;
0,047422134230146185;0,12149592657806352;0,05129614510224201;0,11010940215783194;
0,029352604542509653;0,1132549878093414;0,04806246215594001;0,10307586489943787;
0,6791021442040801;7,313748821616173;1,5956007409840822;0,3745017747860402;
0,07722820737399161;6,7242709919810295;2,1221137139946222;1,2157741002738476;
0,041344417695654556;0,36107582855038345;0,18965493654832244;0,1947381388163194;
0,05254238931229338;0,1497428020229563;0,06453043170040473;0,13543538807425648;
0,03733766061486676;0,10813352855620906;0,051249226089566946;0,07319513679249212;
0,028815587938879617;0,10485830716788769;0,05733882790082134;0,1065107571776025;
0,418297277064994;10,133652947843075;4,162479657679796;0,3166606475133449;
0,04349847586126998;4,060262814164162;1,4599468559026718;1,223758328706026;
0,05418836371973157;0,2993750385940075;0,14864389959257096;0,18173795251641423;
0,09035817492986098;0,14625710900872946;0,0746230871300213;0,16964334645308554;
0,04151571556576528;0,12843613512814045;0,0659637080389075;0,12990509276278317;
0,04882810389972292;0,11252570402575657;0,06046371709089726;0,11874371557496488;
0,337589590344578;23,94735813140869;0,8724051876924932;0,3448028292041272;
0,2923776628449559;22,601991891860962;2,7715982869267464;1,5043001621961594;
0,05229651287663728;0,2865899878088385;0,1326581696048379;0,16564034740440547;
0,05449276795843616;0,1489460264565423;0,07244960579555482;0,14261287287808955;
0,050908271077787504;0,11563678708625957;0,054279047617455944;0,1328101643593982;
0,035070876037934795;0,10241581912850961;0,04153150803176686;0,10159271187148988;
1,7411798471584916;19,1296748816967;6,370831746608019;2,4104162584990263;
0,07859431207180023;1,4111524214968085;0,6566655356436968;0,9595226147212088;
0,09760256216395646;0,22286534658633173;0,12354814680293202;0,2241233451059088;
0,05003847400075756;0,14989318151492625;0,07594066846650094;0,17565334565006196;
0,04081492079421878;0,11641455057542771;0,05172457531443797;0,10958861093968153;
0,9503940236754715;4,597748629748821;1,5019859420135617;0,33193628769367933;
2,0391119178384542;18,278464674949646;13,16682156175375;5,16683841124177;
0,06514623964903876;0,9853861993178725;0,6005376344546676;0,7135128253139555;
0,03747070149984211;0,1764651242410764;0,0819485358078964;0,13028561079408973;
0,042981522710761055;0,11055262439185753;0,06281346577452496;0,11028940934920684;
0,03178919723723084;0,12562582560349256;0,06815230153733864;0,1336840505246073;
0,6167819374240935;7,3083327151834965;4,398822318762541;0,21367683075368404;
0,7606419385410845;16,386667266488075;12,66488153487444;2,4605286307632923;
0,057034132623812184;3,366694087162614;2,6162653230130672;1,4862866373732686;
0,0836515609989874;0,17408112762495875;0,0839951608213596;0,16304112796206027;
0,048736681492300704;0,1423780486220494;0,053011182899354026;0,13376820425037295;
0,028087799364584498;0,10862308408832178;0,045019740355201066;0,0871764132170938;
0,3637930494733155;22,413216531276703;1,0714135132730007;0,21846401796210557;
0,3036681446246803;24,19302985072136;3,4071116242557764;1,416552346199751;
0,06639494677074254;0,5865201819688082;0,3602608048822731;0,5070232436992228;
0,04295811231713742;0,14130206545814872;0,060244743508519605;0,10953899618471041;
0,06949480302864686;0,13434731226880103;0,08552031067665666;0,19199853704776615;
0,029495160561054945;0,12843398144468665;0,058335092035122216;0,11471952893771231;
0,37538286414928734;22,830111905932426;2,6712873950600624;1,5072609530761838;
0,07803335756761953;1,5841183485463262;0,8021100074984133;0,9080404415726662;
0,05647140642395243;0,4593352787196636;0,22389939113054425;0,33248597173951566;
0,045663829951081425;0,14708259550388902;0,07332113455049694;0,13440250768326223;
0,032968047889880836;0,11451139289420098;0,0548288480786141;0,12464862084016204;
0,07687279139645398;0,11042081314371899;0,06375402153935283;0,18009264022111893;
3,3499649725854397;17,757602035999298;14,268591068685055;5,78709552064538;
0,06050490992492996;1,1931504122912884;0,5773830926045775;0,8360566571354866;
0,04462192009668797;0,41648338083177805;0,19815062114503235;0,24545693304389715;
0,08711266855243593;0,15248870477080345;0,07879663462517783;0,16725747263990343;
0,04815548891201615;0,12111042451579124;0,055537329899379984;0,10638758249115199;
0,01060355225490639;0,12862287985626608;0,03787222885875963;RMS for other: 0,07973808533279225
